entry,meaning,ipa,example_sentence,translated_sentence
stationery,【名】文房具,/'steɪʃəneri/,I bought some new stationery for school.,私は学校のために新しい文房具を買いました。
strictly,【副】厳密に,/ˈstrɪktli/,He follows a strictly vegetarian diet.,彼は厳格な菜食主義を守っています。
subscriber,"【名】加入者, 購読者",/səbˈskraɪbər/,The subscriber canceled their subscription.,予約者は予約をキャンセルしました。
founder,【名】創設者,/ˈfaʊndər/,The founder of the company started with just a small idea.,会社の創業者は小さなアイデアから始めました。
suspicious,"【形】疑わしい, 不審な",/səˈspɪʃəs/,He gave me a suspicious look.,彼は私に疑わしい目を向けた。
gasoline,【名】ガソリン,/ˈɡæsəliːn/,I need to fill up my car with gasoline.,私は車にガソリンを入れる必要があります。
teen,【名】ティーンエイジャー,/tin/,She is a talented teen singer.,彼女は才能あるティーンエイジャーの歌手です。
terminate,"【動】終了する, 終わらせる",/tɛrmɪneɪt/,I will terminate the contract with the supplier.,私は仕入先との契約を終了します。
thirsty,【形】喉が渇いた,/ˈθɜːrsti/,I'm thirsty. Can I have some water?,のどが渇いた。水を飲んでもいいですか？
thrill,【名】スリル;【動】わくわくさせる,/θrɪl/,The roller coaster ride was full of thrill and excitement.,ローラーコースターの乗り物はスリルと興奮に満ちていました。
towel,【名】タオル,/ˈtaʊəl/,Can you pass me the towel please?,お願いします、タオルを渡してください。
rewrite,【動】書き直す,/ˌriːˈraɪt/,I need to rewrite this paragraph.,この段落を書き直す必要があります。
heater,【名】ヒーター,/ˈhiːtər/,I turned on the heater because it was cold.,寒かったので、暖房装置をつけました。
underground,【形】地下の;【名】地下,/ˈʌndərˌɡraʊnd/,The subway is an underground transportation system.,地下鉄は地下の交通システムです。
underline,【動】下線を引く,/ˌʌn.dərˈlaɪn/,I used an underline to emphasize an important word in my essay.,私のエッセイで重要な単語を強調するためにアンダーラインを使った。
upgrade,【動】アップグレードする;【名】アップグレード,/ʌpˈɡreɪd/,I need to upgrade my computer to improve its performance.,コンピュータの性能を向上させるためにアップグレードする必要があります。
upstairs,【副】階上に,/ʌpˈsteərz/,I went upstairs to get my book.,私は本を取りに階上へ行きました。
urgent,【形】緊急の,/ˈɜːr.dʒənt/,This is an urgent matter that needs immediate attention.,これは即座の対応が必要な緊急の問題です。
vacancy,"【名】空室, 空き",/vˈeɪkənsi/,There is a vacancy in the apartment building.,アパートに空き部屋があります。
incomplete,【形】不完全な,/ɪnkəmˈpliːt/,The report is incomplete.,報告書は不完全です。
inefficient,【形】非効率的な,/ɪnɪˈfɪʃənt/,The old computer system is inefficient and slows down productivity.,古いコンピュータシステムは効率が悪く、生産性を低下させます。
informative,【形】有益な,/ɪnˈfɔːrmətɪv/,Reading books is an informative activity.,本を読むことは有益な活動です。
waiter,【名】ウェイター,/'weɪtər/,The diner had an efficient waiter.,ダイナーには効率的なウェイターがいた。
waive,"【動】放棄する, 免除する",/weɪv/,The bank manager waived the charge,銀行のマネージャーは料金を免除しました。
intently,"【副】一心に, 注意深く",/ɪnˈtɛntli/,She listened intently to his every word.,彼女は彼の言葉に熱心に耳を傾けました。
timer,【名】タイマー,/ˈtaɪmər/,I set the timer for 10 minutes.,私はタイマーを10分に設定しました。
whoever,【代名】誰でも,/ˌhuːˈɛvər/,Whoever wants to join the club can sign up at the front desk.,クラブに参加したい人は、フロントデスクで申し込むことができます。
junk,"【名】がらくた, 廃品",/dʒʌŋk/,I found some junk in the attic.,私は屋根裏部屋でいくつかのがらくたを見つけました。
windy,【形】風の強い,/'wɪndi/,It's very windy today.,今日はとても風が強いです。
kilometer,【名】キロメートル,/kɪˈlɒmɪtər/,I walked five kilometers today.,今日は5キロメートル歩きました。
kilogram,【名】キログラム,/ˈkɪləˌɡræm/,I weighed myself and found out that I am 60 kilograms.,体重を計ったら、私は60キログラムだとわかった。
worldwide,【副】世界的に,/ˈwɜːrldwaɪd/,The movie became a worldwide sensation.,その映画は全世界に知れ渡った。
lab,"【名】実験室, ラボ",/læb/,I spent all day in the lab conducting experiments.,私は一日中実験室で実験を行いました。
criteria,【名】基準,/kraɪˈtɪəriə/,"To be considered for the scholarship, applicants must meet the eligibility criteria.",奨学金の対象となるためには、応募者は適任基準を満たす必要があります。
lifestyle,"【名】ライフスタイル, 生活様式",/ˈlaɪfˌstaɪl/,Having a healthy lifestyle is important for overall well-being.,健康的な生き方は全体的な幸福感に重要です。
liter,【名】リットル,/ˈlɪtər/,I bought a liter of milk at the grocery store.,私はスーパーで1リットルの牛乳を買いました。
locker,【名】ロッカー,/'lɒkər/,I put my bag in the locker.,私はロッカーにバッグを入れました。
meaningful,"【形】意味のある, 有意義な",/ˈmiːnɪŋfʊl/,Reading books is a meaningful activity.,本を読むことは有意義な活動です。
media,"【名】メディア, 報道",/'miːdiə/,The media plays a crucial role in shaping public opinion.,メディアは公共の意見形成に重要な役割を果たしています。
messenger,"【名】メッセンジャー, 配達人",/'mɛsəndʒər/,The messenger left for London in secret.,使者はひそかにロンドンへ出発した。
merger,【名】合併,/'mɜːrdʒər/,The merger between the two companies was approved by the shareholders.,2つの会社の合併は株主によって承認されました。
maximize,【動】最大化する,/mæksɪmaɪz/,We need to maximize our profits in order to grow the business.,ビジネスを成長させるために利益を最大化する必要があります。
periodical,【名】定期刊行物,/pɪəriˈɒdɪkəl/,I subscribe to a periodical that is published monthly.,私は月刊の定期刊行物に購読しています。
nationwide,【形】全国的な,/ˈneɪʃənˌwaɪd/,The nationwide event attracted thousands of participants.,全国的なイベントは数千人の参加者を集めました。
newsletter,【名】ニュースレター,/ˈnjuːzˌlɛtər/,I receive a newsletter every week.,私は毎週時事通信を受け取ります。
newsstand,【名】新聞売店,/njuːzstænd/,I bought a magazine at the newsstand.,私は新聞雑誌売場で雑誌を買いました。
pamphlet,【名】パンフレット,/'pæmflət/,I picked up a pamphlet about the museum.,私は博物館のパンフレットを手に取りました。
photography,"【名】写真術, 写真撮影",/fəˈtɑːɡrəfi/,Photography is a form of art that captures moments and tells stories.,写真術は瞬間を捉え物語を伝える芸術の一形態です。
popcorn,【名】ポップコーン,/'pɒpkɔːn/,I love eating popcorn while watching movies.,私は映画を見ながらポップコーンを食べるのが大好きです。
questionnaire,【名】アンケート,/kwɛs.tʃəˈnɛr/,Please fill out the questionnaire.,質問表に記入してください。
raincoat,【名】レインコート,/reɪnkəʊt/,I always carry a raincoat with me when it's raining.,雨が降っている時はいつもレインコートを持っています。
recreation,"【名】娯楽, レクリエーション",/rɛkriˈeɪʃən/,I enjoy outdoor recreation activities such as hiking and camping.,私はハイキングやキャンプなどの屋外レクリエーション活動を楽しんでいます。
recreational,【形】レクリエーションの,/rɛkriˈeɪʃənəl/,I enjoy recreational activities such as hiking and playing sports.,私はハイキングやスポーツをするなどの娯楽活動を楽しんでいます。
reconsider,"【動】再考する, 見直す",/ˌriːkənˈsɪdər/,I think we should reconsider our decision.,私たちは私たちの決定を再考すべきだと思います。
reimbursement,"【名】払い戻し, 返金",/ˌriːɪmˈbɜːrsmənt/,I submitted the receipts for reimbursement.,私は払い戻しのために領収書を提出しました。
revolutionize,【動】革命を起こす,/ˌrev.əˈluː.ʃən.aɪz/,This new technology has the potential to revolutionize the way we communicate.,この新しい技術は、私たちがコミュニケーションする方法に革命を起こす可能性があります。
